id,kcbs_competition_id,name,location,state,start_date,is_state_championship,prize_amount,percent_judges_certified,created_at,updated_at
891,2072,Hammond Blues & BBQ Challenge,"Hammond, LA",LA,2010-03-26,true,10200,100,2018-11-17 23:09:13,2018-11-17 23:09:13
892,2073,Bixby BBQ'N Music Festival,"Bixby, OK",OK,2010-05-07,true,11450,86,2018-11-17 23:09:13,2018-11-17 23:09:13
893,2074,Harvard Fall Festival,"Harvard, MA",MA,2010-09-18,true,3000,100,2018-11-17 23:09:14,2018-11-17 23:09:14
894,2075,Capital City Cookoff,"Jefferson City, MO",MO,2010-04-16,true,26000,94,2018-11-17 23:09:14,2018-11-17 23:09:14
895,2076,Iowa State BBQ Championship,"Marshalltown, IA",IA,2010-06-25,true,13600,98,2018-11-17 23:09:14,2018-11-17 23:09:14
896,2077,The Original South Dakota BBQ Championship,"Huron, SD",SD,2010-06-04,true,10300,100,2018-11-17 23:09:14,2018-11-17 23:09:14
897,2079,Grillin & Chillin BBQ,"Owensboro, KY",KY,2010-09-24,true,8000,100,2018-11-17 23:09:15,2018-11-17 23:09:15
898,2080,"Madison Ribberfest: Barbeque, Blues & Balloons","Madison, IN",IN,2010-08-20,true,11500,100,2018-11-17 23:09:15,2018-11-17 23:09:15
899,2081,Grillin' For Life,"Madison, MS",MS,2010-10-22,true,7500,100,2018-11-17 23:09:15,2018-11-17 23:09:15
900,2082,Christmas on the River,"Demopolis, AL",AL,2010-12-03,true,10000,100,2018-11-17 23:09:16,2018-11-17 23:09:16
901,2083,Bar-B-Que Pit at the Oyster Festival,"Norwalk, CT",CT,2010-09-10,true,13900,100,2018-11-17 23:09:16,2018-11-17 23:09:16
902,2084,Midwest BBQ Throwdown,"Mt. Morris, MI",MI,2010-08-20,true,6000,100,2018-11-17 23:09:16,2018-11-17 23:09:16
903,2085,Lewisburg Rotary Club BBQ Cook-Off,"Lewisburg, TN",TN,2010-10-08,true,5400,100,2018-11-17 23:09:17,2018-11-17 23:09:17
904,2086,5th Annual Celebration Cook-Off,"Lyons, KS",KS,2010-05-07,true,5025,71,2018-11-17 23:09:17,2018-11-17 23:09:17
905,2087,CHN ""Burning Down the Fox"","Princeton, WI",WI,2010-08-27,true,7500,100,2018-11-17 23:09:17,2018-11-17 23:09:17
906,2088,Covington Lions Sherman's Last Burning (Georgia BBQ Championship),"Covington, GA",GA,2010-10-08,true,,100,2018-11-17 23:09:18,2018-11-17 23:09:18
907,2089,20th Annual Hog Wild BBQ Festival,"Corinth, MS",MS,2010-10-01,true,7700,99,2018-11-17 23:09:18,2018-11-17 23:09:18
908,2090,Smokin' Brew BBQ,"Parker, CO",CO,2010-09-04,true,6730,100,2018-11-17 23:09:18,2018-11-17 23:09:18
909,2093,Decatur Jaycees 16th Annual Riverfest,"Decatur, AL",AL,2010-09-17,true,19000,100,2018-11-17 23:09:19,2018-11-17 23:09:19
910,2094,Safeway Barbecue Battle XVIII,"Washington, DC",DC,2010-06-26,true,20500,100,2018-11-17 23:09:19,2018-11-17 23:09:19
911,2096,Smokin' on the River,"Glasgow, MO",MO,2010-07-16,true,4040,98,2018-11-17 23:09:19,2018-11-17 23:09:19
912,2098,Eagle Days Barbeque Cookoff,"Eagle, NE",NE,2010-07-09,true,6700,75,2018-11-17 23:09:20,2018-11-17 23:09:20
913,2099,Wheels 'n' Squeels BBQ Challenge,"Olathe, KS",KS,2010-08-06,true,7050,98,2018-11-17 23:09:20,2018-11-17 23:09:20
914,2100,That BBQ Thang in the Sprang,"Sallisaw, OK",OK,2010-06-04,true,5740,50,2018-11-17 23:09:20,2018-11-17 23:09:20
915,2101,Smokin in McMinnville,"McMinnville, TN",TN,2010-08-13,true,15000,88,2018-11-17 23:09:21,2018-11-17 23:09:21
916,2102,Que and Cruz,"Louisa, VA",VA,2010-07-16,true,8400,100,2018-11-17 23:09:21,2018-11-17 23:09:21
917,2103,Franklin Simpson Fair BBQ Contest,"Franklin, KY",KY,2010-06-18,true,6960,100,2018-11-17 23:09:21,2018-11-17 23:09:21
918,2104,BBQ at the Summit,"Dillon, CO",CO,2010-08-06,true,13275,100,2018-11-17 23:09:21,2018-11-17 23:09:21
919,2105,Smoke on the River,"Quincy, IL",IL,2010-09-10,true,5000,,2018-11-17 23:09:22,2018-11-17 23:09:22
920,2106,Cherokee Pignic (Georgia BBQ Championship),"Canton, GA",GA,2010-10-15,true,15100,96,2018-11-17 23:09:22,2018-11-17 23:09:22
921,2107,"Balloons, Bikes, Blues & BBQ","Parsons, KS",KS,2010-10-15,true,5000,97,2018-11-17 23:09:22,2018-11-17 23:09:22
922,2108,Variety Children's Charity BBQ Bash,"Memphis, TN",TN,2010-06-04,true,17240,100,2018-11-17 23:09:23,2018-11-17 23:09:23
923,2109,Super City Blues & Ques,"Metropolis, IL",IL,2010-10-08,true,7000,100,2018-11-17 23:09:23,2018-11-17 23:09:23
924,2110,Lincolnton Hog Happenin',"Lincolnton, NC",NC,2010-06-04,true,8450,100,2018-11-17 23:09:23,2018-11-17 23:09:23
925,2111,Eldon's Rockin' BBQ,"Eldon, MO",MO,2010-06-25,true,4200,99,2018-11-17 23:09:24,2018-11-17 23:09:24
926,2112,North Platte Honky Tonk Barbecue Festival,"North Platte, NE",NE,2010-05-07,true,10000,100,2018-11-17 23:09:24,2018-11-17 23:09:24
927,2113,City of Bedford Labor Day Blues & BBQ,"Bedford, TX",TX,2010-09-04,true,8200,86,2018-11-17 23:09:24,2018-11-17 23:09:24
928,2114,Ohio Smoked Meat & BBQ Festival,"Nelsonville, OH",OH,2010-10-15,true,10000,94,2018-11-17 23:09:25,2018-11-17 23:09:25
929,2115,Smokin' on Big Creek,"Pleasant Hill, MO",MO,2010-04-02,true,10000,100,2018-11-17 23:09:25,2018-11-17 23:09:25
930,2116,Columbia Elks Lodge #594 BBQ Contest,"Columbia, MO",MO,2010-05-07,true,3000,100,2018-11-17 23:09:25,2018-11-17 23:09:25
931,2117,Apple Blossom Barbecue Contest,"St. Joseph, MO",MO,2010-04-30,true,10100,70,2018-11-17 23:09:26,2018-11-17 23:09:26
932,2118,North Kansas City MO State BBQ Championship,"North Kansas City, MO",MO,2010-03-12,true,10000,80,2018-11-17 23:09:26,2018-11-17 23:09:26
933,2119,Taste of Grand Rapids & Barbecue Competition,"Grand Rapids (John Ball Park), MI",MI,2010-07-23,true,6350,84,2018-11-17 23:09:26,2018-11-17 23:09:26
934,2121,Wabash Ribber Fest Barbecue Championship,"Mt. Carmel, IL",IL,2010-09-10,true,5000,96,2018-11-17 23:09:27,2018-11-17 23:09:27
935,2122,Riverside BBQ Classic,"Iola, KS",KS,2010-07-30,true,3500,90,2018-11-17 23:09:27,2018-11-17 23:09:27
936,2123,New Jersey State Barbecue Championship,"North Wildwood, NJ",NJ,2010-07-09,true,10000,100,2018-11-17 23:09:27,2018-11-17 23:09:27
937,2124,14th Annual Firehouse BBQ Cook-Off,"Kings Mountain, NC",NC,2010-04-16,true,7700,100,2018-11-17 23:09:28,2018-11-17 23:09:28
938,2125,Johnson County Fair Bar-B-Q Cook Off,"Warrensburg, MO",MO,2010-07-09,true,2500,26,2018-11-17 23:09:28,2018-11-17 23:09:28
939,2126,BBQ in the Bluffs,"Council Bluffs, IA",IA,2010-05-07,true,4850,88,2018-11-17 23:09:28,2018-11-17 23:09:28
940,2127,Smoketoberfest BBQ Challenge @ The Grove,"Chambersburg, PA",PA,2010-10-15,true,5000,100,2018-11-17 23:09:29,2018-11-17 23:09:29
941,2128,Brew City's Best BBQ Competition,"Milwaukee, WI",WI,2010-09-03,true,6700,100,2018-11-17 23:09:29,2018-11-17 23:09:29
942,2129,Lancaster Dueling BBQ,"Lancaster, CA",CA,2010-10-08,true,5560,100,2018-11-17 23:09:29,2018-11-17 23:09:29
943,2130,Pigs Can Fly BBQ Contest,"Ada, OK",OK,2010-06-25,true,6000,98,2018-11-17 23:09:29,2018-11-17 23:09:29
944,2131,Music City BBQ Festival,"Nashville, TN",TN,2010-08-27,true,7700,78,2018-11-17 23:09:30,2018-11-17 23:09:30
945,2132,Blue Ridge BBQ & Music Festival,"Tryon, NC",NC,2010-06-11,true,20000,100,2018-11-17 23:09:30,2018-11-17 23:09:30
946,2133,Belton Heritage BBQ Contest,"Belton, MO",MO,2010-04-30,true,4700,90,2018-11-17 23:09:30,2018-11-17 23:09:30
947,2134,O'Town BBQ Showdown,"Ottumwa, IA",IA,2010-06-11,true,10000,100,2018-11-17 23:09:31,2018-11-17 23:09:31
948,2136,Stagecoach Music Festival BBQ Championships - Sunday,"Indio, CA",CA,2010-04-24,true,4000,61,2018-11-17 23:09:31,2018-11-17 23:09:31
949,2137,"Ribs, Rods & Rock'n Roll - South Dakota BBQ Championships","Vermillion, SD",SD,2010-09-10,true,10000,96,2018-11-17 23:09:31,2018-11-17 23:09:31
950,2138,Mission Battle of the Brisket,"Mission, KS",KS,2010-09-16,true,3300,95,2018-11-17 23:09:32,2018-11-17 23:09:32
951,2139,Claremore Reveille Rotary's Boot-N-BBQ,"Claremore, OK",OK,2010-05-14,true,12000,100,2018-11-17 23:09:32,2018-11-17 23:09:32
952,2140,Troy Pig Out,"Troy, NY",NY,2010-07-17,true,,100,2018-11-17 23:09:32,2018-11-17 23:09:32
953,2141,Sertoma 48 BBQ,"Lawrence, KS",KS,2010-05-07,true,4800,63,2018-11-17 23:09:33,2018-11-17 23:09:33
954,2142,31st Annual American Royal Barbecue OPEN,"Kansas City, MO",MO,2010-10-02,true,51975,80,2018-11-17 23:09:33,2018-11-17 23:09:33
955,2143,Golden City Rockin' Blues & BBQ State Championship,"Golden City, MO",MO,2010-10-08,true,5000,100,2018-11-17 23:09:33,2018-11-17 23:09:33
956,2144,Smokin' in Mesquite BBQ Championship,"Mesquite, NV",NV,2010-09-03,true,39250,91,2018-11-17 23:09:34,2018-11-17 23:09:34
957,2145,Smoke in the Air,"Park City, KS",KS,2010-09-10,true,8000,94,2018-11-17 23:09:34,2018-11-17 23:09:34
958,2146,Kick in the Butt BBQ Championship,"Florence, CO",CO,2010-10-15,true,3500,93,2018-11-17 23:09:34,2018-11-17 23:09:34
959,2147,Loveland Loves Barbecue,"Loveland, CO",CO,2010-07-09,true,13250,100,2018-11-17 23:09:35,2018-11-17 23:09:35
960,2148,Tonganoxie Days BBQ Contest,"Tonganoxie, KS",KS,2010-06-11,true,2540,75,2018-11-17 23:09:35,2018-11-17 23:09:35
961,2149,Jesse James Barbeque Cookout,"Kearney, MO",MO,2010-09-17,true,5025,23,2018-11-17 23:09:35,2018-11-17 23:09:35
962,2150,Fire and Fun on Highway 51,"Westfield, WI",WI,2010-08-20,true,5000,100,2018-11-17 23:09:36,2018-11-17 23:09:36
963,2151,Boston Hills BBQ Fest,"Boston, NY",NY,2010-06-25,true,6700,98,2018-11-17 23:09:36,2018-11-17 23:09:36
964,2152,Maryland State Barbecue Championship,"Bel Air, MD",MD,2010-08-13,true,12000,98,2018-11-17 23:09:36,2018-11-17 23:09:36
965,2163,Sky's the Limit BBQ Classic,"Garden City, KS",KS,2010-08-27,true,7900,81,2018-11-17 23:09:37,2018-11-17 23:09:37
966,2165,Cattlemen's Ozark BBQ Challenge,"Springfield, MO",MO,2010-08-13,true,6000,100,2018-11-17 23:09:37,2018-11-17 23:09:37
967,2166,Taylorville Main Street Barbeque Blues and Cruise,"Taylorville, IL",IL,2010-06-04,true,7500,98,2018-11-17 23:09:37,2018-11-17 23:09:37
968,2167,Flint Hills Beef Fest BBQ,"Emporia, KS",KS,2010-08-20,true,6000,80,2018-11-17 23:09:37,2018-11-17 23:09:37
969,2168,"Oh, Mercy! BBQ Challenge: Grillin' & Goodwillin'","Independence, KS",KS,2010-06-25,true,5200,100,2018-11-17 23:09:38,2018-11-17 23:09:38
970,2169,Great Southern Tailgate Cookoff,"Amelia Island, FL",FL,2010-08-27,true,20000,100,2018-11-17 23:09:38,2018-11-17 23:09:38
971,2170,20th Annual Barbecue/Backyard Barbecue Contest,"Dodge City, KS",KS,2010-07-30,true,8900,2,2018-11-17 23:09:38,2018-11-17 23:09:38
972,2171,Roman Roast on the River (Georgia Barbecue Championship),"Rome, GA",GA,2010-05-07,true,5850,100,2018-11-17 23:09:39,2018-11-17 23:09:39
973,2174,PoorQue,"Montello, WI",WI,2010-06-11,true,70,100,2018-11-17 23:09:39,2018-11-17 23:09:39
974,2175,Colorado State BBQ Championship at Craig,"Craig, CO",CO,2010-08-27,true,10200,,2018-11-17 23:09:39,2018-11-17 23:09:39
975,2176,Liberty Tree BBQ Championship,"Dalton, GA",GA,2010-10-23,true,10000,90,2018-11-17 23:09:40,2018-11-17 23:09:40
976,2177,BBQ on Barkley,"Kuttawa, KY",KY,2010-08-20,true,7100,100,2018-11-17 23:09:40,2018-11-17 23:09:40
977,2178,First Annual Middletown BBQ Cookoff,"Middletown, DE",DE,2010-05-21,true,4500,100,2018-11-17 23:09:40,2018-11-17 23:09:40
978,2179,Pork Knox Q Fest,"Knoxville, TN",TN,2010-04-23,true,8900,100,2018-11-17 23:09:41,2018-11-17 23:09:41
979,2180,Rockin' Freedom,"Seymour, MO",MO,2010-06-25,true,3500,40,2018-11-17 23:09:41,2018-11-17 23:09:41
980,2181,Sucarnochee BBQ and Blues Cookoff,"Livingston, AL",AL,2010-11-05,true,8000,100,2018-11-17 23:09:41,2018-11-17 23:09:41
981,2182,Konocti Vista Casino's Smokin' on the Water,"Lakeport, CA",CA,2010-08-27,true,7600,78,2018-11-17 23:09:42,2018-11-17 23:09:42
982,2183,Bodagetta BBQ,"Auburn, AL",AL,2010-04-16,true,10000,100,2018-11-17 23:09:42,2018-11-17 23:09:42
983,2184,Stillwater Elk's 22nd Annual Blazathon,"Stillwater, OK",OK,2010-04-09,true,5450,24,2018-11-17 23:09:42,2018-11-17 23:09:42
984,2185,Hog Fest in Historic Edenton,"Edenton, NC",NC,2010-04-30,true,6800,100,2018-11-17 23:09:43,2018-11-17 23:09:43
985,2186,Squealin' on the Square,"Murray, KY",KY,2010-07-02,true,5225,100,2018-11-17 23:09:43,2018-11-17 23:09:43
986,2188,Colorado Pork & Hops Challenge,"Grand Junction, CO",CO,2010-09-10,true,20500,100,2018-11-17 23:09:43,2018-11-17 23:09:43
987,2198,SC Festival of Discovery,"Greenwood, SC",SC,2010-07-09,true,19050,100,2018-11-17 23:09:44,2018-11-17 23:09:44
988,2207,American Bass Anglers BBQ Tour,"Guntersville, AL",AL,2010-11-05,true,5000,73,2018-11-17 23:09:44,2018-11-17 23:09:44
989,2208,American Bass Anglers BBQ Tour,"Bainbridge, GA",GA,2010-10-15,true,5000,98,2018-11-17 23:09:44,2018-11-17 23:09:44
990,2209,American Bass Anglers BBQ Tour,"Pell City, AL",AL,2010-06-18,true,5000,100,2018-11-17 23:09:44,2018-11-17 23:09:44
991,2210,American Bass Anglers BBQ Tour,"Anderson, SC",SC,2010-04-30,true,5000,100,2018-11-17 23:09:45,2018-11-17 23:09:45
992,2211,American Bass Anglers BBQ Tour,"Gainesville, GA",GA,2010-03-12,true,5000,100,2018-11-17 23:09:45,2018-11-17 23:09:45
993,2212,Indiana Smokin' on the Water - BBQ Festival by the Lake,"Liberty, IN",IN,2010-05-01,true,3000,83,2018-11-17 23:09:45,2018-11-17 23:09:45
994,2213,Bayou Barbecue Festival,"Covington, LA",LA,2010-04-30,true,7800,90,2018-11-17 23:09:46,2018-11-17 23:09:46
995,2214,AZ BBQ Festival,"Scottsdale, AZ",AZ,2010-04-09,true,20000,100,2018-11-17 23:09:46,2018-11-17 23:09:46
996,2215,Jasper Strassenfest Barbeque Contest,"Jasper, IN",IN,2010-08-06,true,7500,100,2018-11-17 23:09:46,2018-11-17 23:09:46
997,2216,Brockport BBQ & Blues Festival,"Brockport, NY",NY,2010-07-30,true,2425,100,2018-11-17 23:09:47,2018-11-17 23:09:47
998,2217,Quen for Kids 2010,"Costa Mesa, CA",CA,2010-06-11,true,7000,73,2018-11-17 23:09:47,2018-11-17 23:09:47
999,2218,Ribapalooza,"Sauk Rapids, MN",MN,2010-06-18,false,5000,100,2018-11-17 23:09:47,2018-11-17 23:09:47
1000,2219,Smokin' in the Junction,"West Des Moines, IA",IA,2010-05-29,true,10500,100,2018-11-17 23:09:48,2018-11-17 23:09:48
1001,2220,Barn Burner Bar-B-Q,"Libertyville, IL",IL,2010-10-15,true,4400,98,2018-11-17 23:09:48,2018-11-17 23:09:48
1002,2221,"Bikes, Boogie & BBQ","Gastonia, NC",NC,2010-08-27,true,5000,100,2018-11-17 23:09:48,2018-11-17 23:09:48
1003,2222,Muddy Water BBQ Festival,"Hannibal, MO",MO,2010-06-04,true,5700,76,2018-11-17 23:09:49,2018-11-17 23:09:49
1004,2223,"Rock 'n Ribfest 2010, NH State Championship","Merrimack, NH",NH,2010-06-11,true,2950,98,2018-11-17 23:09:49,2018-11-17 23:09:49
1005,2224,Hog Happnin' Tar Heel BBQ Championship,"Shelby, NC",NC,2010-11-05,true,20000,100,2018-11-17 23:09:49,2018-11-17 23:09:49
1006,2225,Riverwalk Brew-B-Q,"Lowell, MI",MI,2010-07-09,true,5000,91,2018-11-17 23:09:50,2018-11-17 23:09:50
1007,2226,Sixth Annual BestDam Barbecue,"Boulder City, NV",NV,2010-05-28,true,10000,100,2018-11-17 23:09:50,2018-11-17 23:09:50
1008,2227,Bakersfield's Biggest Baddest BBQ,"Bakersfield, CA",CA,2010-05-21,true,5000,100,2018-11-17 23:09:50,2018-11-17 23:09:50
1009,2228,Art of Barbeque,"Tulsa, OK",OK,2010-09-24,true,10000,84,2018-11-17 23:09:51,2018-11-17 23:09:51
1010,2229,Shawnee Great Grillers State Championship,"Shawnee, KS",KS,2010-09-24,true,4625,91,2018-11-17 23:09:51,2018-11-17 23:09:51
1011,2230,Blue Springs Barbeque Blaze-Off,"Blue Springs, MO",MO,2010-09-10,true,9350,82,2018-11-17 23:09:51,2018-11-17 23:09:51
1012,2232,Pickin' in the Panhandle: The WV State BBQ & Bluegrass,"Hedgesville, WV",WV,2010-09-10,true,11000,100,2018-11-17 23:09:52,2018-11-17 23:09:52
1013,2233,Hermann BarBQ & Brats Festival,"Hermann, MO",MO,2010-09-24,true,3100,100,2018-11-17 23:09:52,2018-11-17 23:09:52
1014,2234,Brick City BBQ & Blues,"Mexico, MO",MO,2010-06-18,true,2400,100,2018-11-17 23:09:52,2018-11-17 23:09:52
1015,2235,Squealin' in the Square,"Laurens, SC",SC,2010-10-01,true,5400,100,2018-11-17 23:09:53,2018-11-17 23:09:53
1016,2237,Platte City BBQ Cook-Off,"Platte City, MO",MO,2010-05-07,true,4775,80,2018-11-17 23:09:53,2018-11-17 23:09:53
1017,2238,State Center Rose Festival BBQ Championship,"State Center, IA",IA,2010-06-18,true,5000,100,2018-11-17 23:09:53,2018-11-17 23:09:53
1018,2239,Oinktoberfest,"Clarence, NY",NY,2010-09-25,true,6400,100,2018-11-17 23:09:54,2018-11-17 23:09:54
1019,2273,"Brew, Blues & Bar-B-Q Cook-Off","Lansing, KS",KS,2010-04-30,true,3900,28,2018-11-17 23:09:54,2018-11-17 23:09:54
1020,2274,Pig Bowl,"Columbus, GA",GA,2010-05-21,true,7500,99,2018-11-17 23:09:54,2018-11-17 23:09:54
1021,2275,1st Annual Blues & BBQ Festival,"Valley Center, CA",CA,2010-08-13,true,10000,100,2018-11-17 23:09:55,2018-11-17 23:09:55
1022,2276,Eastern Carolina BBQ Throw Down,"Rocky Mount, NC",NC,2010-10-08,true,17000,96,2018-11-17 23:09:55,2018-11-17 23:09:55
1023,2278,4th Annual Sun City Festival BBQ Cook-Off,"Buckeye, AZ",AZ,2010-11-12,true,10175,96,2018-11-17 23:09:55,2018-11-17 23:09:55
1024,2279,Cookeville Cookoff,"Cookeville, TN",TN,2010-09-10,true,9700,100,2018-11-17 23:09:56,2018-11-17 23:09:56
1025,2280,4th Annual Veteran Barbecue Cookoff State Championship,"Kettering, OH",OH,2010-07-09,true,8000,89,2018-11-17 23:09:56,2018-11-17 23:09:56
1026,2282,""The Real Squeal"" Lyons BBQ & Bluegrass Festival,"Lyons, GA",GA,2010-10-08,true,15000,100,2018-11-17 23:09:56,2018-11-17 23:09:56
1027,2283,The Big Pig Gig,"Menomonee Falls, WI",WI,2010-09-17,true,5000,,2018-11-17 23:09:57,2018-11-17 23:09:57
1028,2284,Buffalo Crossing BBQ Cookoff,"Munfordville, KY",KY,2010-10-15,true,11300,100,2018-11-17 23:09:57,2018-11-17 23:09:57
1029,2285,The Med-City BBQ,"Rochester, MN",MN,2010-08-13,true,10000,100,2018-11-17 23:09:57,2018-11-17 23:09:57
1030,2287,"Sedalia Lions MO Blues, Cruise & BBQ Fest","Sedalia, MO",MO,2010-06-18,true,3650,100,2018-11-17 23:09:58,2018-11-17 23:09:58
1031,2288,Mount Airy's Smoke'n BBQ Showdown,"Mount Airy, MD",MD,2010-10-08,true,8000,100,2018-11-17 23:09:58,2018-11-17 23:09:58
1032,2289,Racing for the BBQ,"Kansas City, MO",MO,2010-08-06,true,3005,66,2018-11-17 23:09:58,2018-11-17 23:09:58
1033,2290,19th Annual Boone's Lick Trail BBQ Contest,"Columbia, MO",MO,2010-07-23,true,5000,100,2018-11-17 23:09:59,2018-11-17 23:09:59
1034,2291,Bates County BBQ State Championship,"Butler, MO",MO,2010-10-29,true,8180,100,2018-11-17 23:09:59,2018-11-17 23:09:59
1035,2292,Cape BBQ Fest,"Cape Girardeau, MO",MO,2010-08-27,true,4500,89,2018-11-17 23:09:59,2018-11-17 23:09:59
1036,2293,Benton County Fair BBQ Contest,"Ashland, MS",MS,2010-09-10,true,4400,100,2018-11-17 23:09:59,2018-11-17 23:09:59
1037,2295,Vista Rod Run & Smokin Q Classic BBQ,"Vista, CA",CA,2010-07-30,true,4500,86,2018-11-17 23:10:00,2018-11-17 23:10:00
1038,2296,Windsor Septemberfest Cookoff,"Windsor, MO",MO,2010-09-03,true,3500,96,2018-11-17 23:10:00,2018-11-17 23:10:00
1039,2297,"Red, White & BBQ","Westmont, IL",IL,2010-05-29,true,7000,100,2018-11-17 23:10:00,2018-11-17 23:10:00
1040,2298,Randolph County Pig Party,"Steeleville, IL",IL,2010-05-14,true,8500,88,2018-11-17 23:10:01,2018-11-17 23:10:01
1041,2299,East Central State BBQ Cook-off: Paola Roots Festival,"Paola, KS",KS,2010-08-27,true,5530,63,2018-11-17 23:10:01,2018-11-17 23:10:01
1042,2300,The 5th Annual Great Pacific BBQ,"Pacific, MO",MO,2010-08-13,true,7650,90,2018-11-17 23:10:01,2018-11-17 23:10:01
1043,2301,Cape Cod BBQ Championship,"Sandwich, MA",MA,2010-06-05,true,2900,93,2018-11-17 23:10:02,2018-11-17 23:10:02
1044,2302,Morgan Hill No Bull BBQ Cookoff,"Morgan Hill, CA",CA,2010-05-07,true,5000,87,2018-11-17 23:10:02,2018-11-17 23:10:02
1045,2303,SMSU Smokefest,"Marshall, MN",MN,2010-09-17,true,6000,100,2018-11-17 23:10:02,2018-11-17 23:10:02
1046,2304,2nd Annual Southern York County BBQ Cookoff,"Glen Rock, PA",PA,2010-09-10,true,4350,100,2018-11-17 23:10:03,2018-11-17 23:10:03
1047,2313,Smoke on the Water Mississippi State Barbecue Championship,"Lula, MS",MS,2010-04-16,true,20000,100,2018-11-17 23:10:03,2018-11-17 23:10:03
1048,2328,Beltway BBQ Showdown,"Upper Marlboro, MD",MD,2010-06-04,true,5000,95,2018-11-17 23:10:03,2018-11-17 23:10:03
1049,2330,White Horn Cove 3rd Annual Bad to the Bone BBQ,"Wagoner, OK",OK,2010-07-23,true,8000,100,2018-11-17 23:10:04,2018-11-17 23:10:04
1050,2331,BBQ & Blues in the Park,"Mount Holly, NJ",NJ,2010-07-23,true,5100,91,2018-11-17 23:10:04,2018-11-17 23:10:04
1051,2332,Smoke 'N Coasters at Worlds of Fun,"Kansas City, MO",MO,2010-09-10,false,7880,100,2018-11-17 23:10:04,2018-11-17 23:10:04
1052,2333,Northwest BBQ Championships,"Bellevue, WA",WA,2010-05-22,true,10000,100,2018-11-17 23:10:05,2018-11-17 23:10:05
1053,2334,Smokin' for Gold,"Placerville, CA",CA,2010-10-01,true,3500,,2018-11-17 23:10:05,2018-11-17 23:10:05
1054,2335,Barbeque at the Beach,"Raystown Lake, Hesston, PA",PA,2010-09-18,true,6200,52,2018-11-17 23:10:05,2018-11-17 23:10:05
1055,2337,Versailles Smokin' Bar-B-Q Cookoff,"Versailles, MO",MO,2010-05-28,true,4000,83,2018-11-17 23:10:06,2018-11-17 23:10:06
1056,2338,"Blues, Cruise & BBQ at French Lick Resort","French Lick, IN",IN,2010-08-13,true,7500,100,2018-11-17 23:10:06,2018-11-17 23:10:06
1057,2339,"Russell Main Street ""Bricks, Broncs & BBQ""","Russell, KS",KS,2010-10-08,false,4500,81,2018-11-17 23:10:06,2018-11-17 23:10:06
1058,2340,Rotary Bands and BBQ Contest,"Greenfield, IN",IN,2010-09-17,false,3000,100,2018-11-17 23:10:07,2018-11-17 23:10:07
1059,2341,Pender Q - 125,"Pender, NE",NE,2010-06-18,true,3800,81,2018-11-17 23:10:07,2018-11-17 23:10:07
1060,2345,"Bean Blossom Blues, Brews & BBQ","Nashville, IN",IN,2010-08-27,true,5000,95,2018-11-17 23:10:07,2018-11-17 23:10:07
1061,2346,Central Illinois Bragging Rights,"Arthur, IL",IL,2010-10-08,true,7000,100,2018-11-17 23:10:07,2018-11-17 23:10:07
1062,2347,Manitoba Open Barbeque Championship,"Morden, MB",MB,2010-08-28,false,5000,100,2018-11-17 23:10:08,2018-11-17 23:10:08
1063,2348,Delta Smoke BBQ Contest,"Wynne, AR",AR,2010-06-11,true,5100,100,2018-11-17 23:10:08,2018-11-17 23:10:08
1064,2349,4th Annual Autumn Blaze Smokeoff BBQ,"Garnett, KS",KS,2010-10-15,true,5000,65,2018-11-17 23:10:08,2018-11-17 23:10:08
1065,2350,The Fountains Blaze-Off and Senior Q,"Independence, MO",MO,2010-10-15,true,,92,2018-11-17 23:10:09,2018-11-17 23:10:09
1066,2351,Anthony Downs BBQ,"Anthony, KS",KS,2010-07-16,true,7575,34,2018-11-17 23:10:09,2018-11-17 23:10:09
1067,2352,Haleyville 9-1-1 BBQ Cookoff,"Haleyville, AL",AL,2010-06-11,true,8150,100,2018-11-17 23:10:09,2018-11-17 23:10:09
1068,2353,Blues & BBQ,"Hays, KS",KS,2010-07-16,true,4500,33,2018-11-17 23:10:10,2018-11-17 23:10:10
1069,2354,Harvest on the Ridge,"Sparta, MI",MI,2010-09-24,true,5000,80,2018-11-17 23:10:10,2018-11-17 23:10:10
1070,2355,Kansas Masters BBQ Championship and Summer Fling,"Wichita, KS",KS,2010-06-11,true,5000,75,2018-11-17 23:10:10,2018-11-17 23:10:10
1071,2372,Enshrinement Ribs Cook-Off & Downtown Block Party (Competitive Series - Ribs Only),"South Bend, IN",IN,2010-07-16,false,1950,50,2018-11-17 23:10:11,2018-11-17 23:10:11
1072,2373,LPQue 2 BBQ Championship (Competitive Series - Gas vs. Pellet),"Knoxville, IA",IA,2010-06-04,true,,90,2018-11-17 23:10:11,2018-11-17 23:10:11
1073,2377,22nd Annual Jack Daniel's World Championship Invitational Barbecue,"Lynchburg, TN",TN,2010-10-22,false,17900,,2018-11-17 23:10:11,2018-11-17 23:10:11
1074,2383,Q'n For a Cause,"Columbia, MO",MO,2010-09-17,true,3150,100,2018-11-17 23:10:12,2018-11-17 23:10:12
1075,2384,"Bikes, Blues & BBQ","Fayetteville, AR",AR,2010-10-01,true,10300,100,2018-11-17 23:10:12,2018-11-17 23:10:12
1076,2385,Way Out West BBQ Championship,"Stockton, CA",CA,2010-07-02,true,5000,88,2018-11-17 23:10:12,2018-11-17 23:10:12
