id,kcbs_competition_id,url,year,month,country,created_at,updated_at
461,1242,https://www.kcbs.us/event/1242/kcbs-hog-wild-in-corinth-bbq-contest,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
462,1243,https://www.kcbs.us/event/1243/squealin-on-the-square,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
463,1279,https://www.kcbs.us/event/1279/smokin-on-the-square,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
464,1334,https://www.kcbs.us/event/1334/rootsn-bluesn-bbq,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
465,1324,https://www.kcbs.us/event/1324/4th-annual-tennessee-state-bar-b-q-festival,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
466,1154,https://www.kcbs.us/event/1154/lewisburg-rotary-club-barbq-cookoff,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
467,1157,https://www.kcbs.us/event/1157/qn-for-paws-claws,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
468,1217,https://www.kcbs.us/event/1217/shermans-last-burning,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
469,1244,https://www.kcbs.us/event/1244/central-illinois-bragging-rights,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
470,1245,https://www.kcbs.us/event/1245/cookin-on-the-kaw-bbq-contest,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
471,1296,https://www.kcbs.us/event/1296/rockn-blues-bbq,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
472,1314,https://www.kcbs.us/event/1314/barbeque-on-the-bluff,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
473,1315,https://www.kcbs.us/event/1315/super-city-blues-ques,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
474,1398,https://www.kcbs.us/event/1398/eastern-carolina-bbq-throw-down,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
475,1134,https://www.kcbs.us/event/1134/ohio-smoked-meat-bbq-festival,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
476,1251,https://www.kcbs.us/event/1251/cherokee-pignic,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
477,1316,https://www.kcbs.us/event/1316/autumn-blaze-smokeoff,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
478,1326,https://www.kcbs.us/event/1326/diamond-state-bbq-championship,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
479,1359,https://www.kcbs.us/event/1359/barn-burner-barbq,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
480,1364,https://www.kcbs.us/event/1364/fountains-blaze-off-and-senior-q,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
481,1407,https://www.kcbs.us/event/1407/4th-annual-smokin-in-the-park,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
482,1278,https://www.kcbs.us/event/1278/kurzweils-fall-fling-smokin-chunkin,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
483,1317,https://www.kcbs.us/event/1317/holly-springs-kudzu-bbq-festival,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
484,1335,https://www.kcbs.us/event/1335/jack-daniels-world-championship-invitational-barbecue,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
485,1363,https://www.kcbs.us/event/1363/3rd-annual-rock-n-bbq-on-the-water,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
486,1391,https://www.kcbs.us/event/1391/battle-of-the-bbq-brethren,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
487,1355,https://www.kcbs.us/event/1355/hog-happnin,2008,10,1,2018-11-17 22:27:57,2018-11-17 22:27:57
488,1352,https://www.kcbs.us/event/1352/carolina-smokin-fall-fling,2008,11,1,2018-11-17 22:27:58,2018-11-17 22:27:58
489,1418,https://www.kcbs.us/event/1418/pulte-home-bbq-throwdown-balloon-fest,2008,11,1,2018-11-17 22:27:58,2018-11-17 22:27:58
490,1212,https://www.kcbs.us/event/1212/slow-cookin-in-ft-lauderdale,2008,11,1,2018-11-17 22:27:58,2018-11-17 22:27:58
491,1408,https://www.kcbs.us/event/1408/bbq-mania-i-barnyard-smackdown,2008,11,1,2018-11-17 22:27:58,2018-11-17 22:27:58
492,1252,https://www.kcbs.us/event/1252/plant-city-pig-jam,2008,11,1,2018-11-17 22:27:58,2018-11-17 22:27:58
493,1185,https://www.kcbs.us/event/1185/christmas-on-the-river,2008,12,1,2018-11-17 22:27:59,2018-11-17 22:27:59
494,1436,https://www.kcbs.us/event/1436/gator-hammock-wild-pig-n-pepper-jam,2008,12,1,2018-11-17 22:27:59,2018-11-17 22:27:59
495,1464,https://www.kcbs.us/event/1464/lakeland-pig-festival,2009,1,1,2018-11-17 22:27:59,2018-11-17 22:27:59
496,1595,https://www.kcbs.us/event/1595/kansas-winter-q,2009,2,1,2018-11-17 22:27:59,2018-11-17 22:27:59
497,1411,https://www.kcbs.us/event/1411/mardi-gras-mambo-cue,2009,2,1,2018-11-17 22:27:59,2018-11-17 22:27:59
498,1426,https://www.kcbs.us/event/1426/presidential-center-smoke-on-the-water-usa-barbecue-championship,2009,3,1,2018-11-17 22:28:00,2018-11-17 22:28:00
499,1437,https://www.kcbs.us/event/1437/8th-annual-bbq-championship-hog-wild-festival,2009,3,1,2018-11-17 22:28:00,2018-11-17 22:28:00
500,1616,https://www.kcbs.us/event/1616/nkc-bbq-mo-state-championship,2009,3,1,2018-11-17 22:28:00,2018-11-17 22:28:00
501,1481,https://www.kcbs.us/event/1481/grilling-on-the-river,2009,3,1,2018-11-17 22:28:00,2018-11-17 22:28:00
502,1438,https://www.kcbs.us/event/1438/new-mexico-pork-brew-bbq-state-championship,2009,3,1,2018-11-17 22:28:00,2018-11-17 22:28:00
503,1475,https://www.kcbs.us/event/1475/bodagettabbq,2009,3,1,2018-11-17 22:28:00,2018-11-17 22:28:00
504,1564,https://www.kcbs.us/event/1564/the-smokin-blues-bbq-challenge,2009,3,1,2018-11-17 22:28:00,2018-11-17 22:28:00
505,1925,https://www.kcbs.us/event/1925/prilosec-otc-bbq-shootout-series---competitive-series,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
506,1497,https://www.kcbs.us/event/1497/porkin-in-the-park,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
507,1513,https://www.kcbs.us/event/1513/benton-ky-kiwanis-barbeque-kookoff,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
508,1588,https://www.kcbs.us/event/1588/stillwater-elks-21st-annual-blazathon,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
509,1647,https://www.kcbs.us/event/1647/pelahatchie-bbq-festival,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
510,1691,https://www.kcbs.us/event/1691/smokin-on-big-creek,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
511,1439,https://www.kcbs.us/event/1439/15th-annual-redneck-barbecue,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
512,1507,https://www.kcbs.us/event/1507/smoke-in-the-spring,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
513,1427,https://www.kcbs.us/event/1427/13th-annual-firehouse-bbq-cook-off,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
514,1440,https://www.kcbs.us/event/1440/sucarnochee-bbq-and-blues,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
515,1441,https://www.kcbs.us/event/1441/pork-in-the-park,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
516,1492,https://www.kcbs.us/event/1492/main-street-bbq-bluesfest,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
517,1562,https://www.kcbs.us/event/1562/smokin-red-dirt-bbq,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
518,1566,https://www.kcbs.us/event/1566/22nd-annual-high-on-the-hog-festival,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
519,1676,https://www.kcbs.us/event/1676/rockn-ribs-bbq-festival,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
520,1662,https://www.kcbs.us/event/1662/capital-city-cookoff,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
521,1700,https://www.kcbs.us/event/1700/smoke-on-the-water-isle-of-capri,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
522,1510,https://www.kcbs.us/event/1510/best-bucking-bbq-cookoff,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
523,1521,https://www.kcbs.us/event/1521/smokin-in-the-creek,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
524,1554,https://www.kcbs.us/event/1554/saturday-stagecoach-music-festival-bbq-cookoff,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
525,1556,https://www.kcbs.us/event/1556/4th-annual-barry-road-hy-vee-bbq-cook-off,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
526,1577,https://www.kcbs.us/event/1577/vfw-post-846-bbq-challenge,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
527,1708,https://www.kcbs.us/event/1708/kick-off-cook-off,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
528,1555,https://www.kcbs.us/event/1555/sunday-stagecoach-music-festival-bbq-cookoff,2009,4,1,2018-11-17 22:28:00,2018-11-17 22:28:00
529,1443,https://www.kcbs.us/event/1443/brew-blues-bar-b-q,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
530,1444,https://www.kcbs.us/event/1444/the-whistlestop-festival,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
531,1505,https://www.kcbs.us/event/1505/southwestern-illinois-spring-festival,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
532,1586,https://www.kcbs.us/event/1586/richmond-mushroom-festival-bbq-contest,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
533,1591,https://www.kcbs.us/event/1591/oh-mercy-bbq-challenge,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
534,1602,https://www.kcbs.us/event/1602/apple-blossom-barbecue,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
535,1701,https://www.kcbs.us/event/1701/smokin-in-the-ozarks,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
536,1715,https://www.kcbs.us/event/1715/belton-heritage-bbq-contest,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
537,1520,https://www.kcbs.us/event/1520/sundrop-country-bbq-cook-off,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
538,1445,https://www.kcbs.us/event/1445/boss-hog-cook-off,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
539,1482,https://www.kcbs.us/event/1482/mississippi-springfest,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
540,1511,https://www.kcbs.us/event/1511/lawrence-sertoma-48-bbq,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
541,1546,https://www.kcbs.us/event/1546/celebration-cook-off,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
542,1557,https://www.kcbs.us/event/1557/north-platte-honky-tonk-barbecue-festival,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
543,1576,https://www.kcbs.us/event/1576/columbia-elks-lodge-594-b-b-q-contest,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
544,1600,https://www.kcbs.us/event/1600/bixby-bbq-music-festival,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
545,1605,https://www.kcbs.us/event/1605/platte-citybasswood-resort-bbq,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
546,1612,https://www.kcbs.us/event/1612/bbq-in-the-bluffs,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
547,1640,https://www.kcbs.us/event/1640/quen-for-kids,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
548,1702,https://www.kcbs.us/event/1702/edwardsville-bbq-challenge,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
549,1749,https://www.kcbs.us/event/1749/wild-west-barbecue,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
550,1811,https://www.kcbs.us/event/1811/3rd-annual-hog-fest,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
551,1446,https://www.kcbs.us/event/1446/boots-bbq,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
552,1447,https://www.kcbs.us/event/1447/smoke-in-the-valley,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
553,1448,https://www.kcbs.us/event/1448/bloomin-bbq-bluegrass,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
554,1538,https://www.kcbs.us/event/1538/chesapeake-jubilee-bbq-cook-off,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
555,1491,https://www.kcbs.us/event/1491/pigs-in-the-park,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
556,1625,https://www.kcbs.us/event/1625/randolph-county-pig-party,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
557,1621,https://www.kcbs.us/event/1621/minnesota-in-may,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
558,1737,https://www.kcbs.us/event/1737/smoke-on-the-fallsnoccalula-bbq-festival,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
559,1428,https://www.kcbs.us/event/1428/battle-of-the-pigs,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
560,1449,https://www.kcbs.us/event/1449/north-georgia-mountains-horsin-around-bbq-showdown,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
561,1450,https://www.kcbs.us/event/1450/great-american-barbeque,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
562,1669,https://www.kcbs.us/event/1669/best-dam-barbecue-challenge,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
563,1558,https://www.kcbs.us/event/1558/red-white-bbq,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
564,1635,https://www.kcbs.us/event/1635/roc-city-rib-fest,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
565,1487,https://www.kcbs.us/event/1487/wheatstock-grill-off-peace-love-bbq,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
566,1534,https://www.kcbs.us/event/1534/the-bbq-blues-cruise,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
567,1589,https://www.kcbs.us/event/1589/smokin-in-steele,2009,5,1,2018-11-17 22:28:01,2018-11-17 22:28:01
568,1451,https://www.kcbs.us/event/1451/boats-blues-bbq,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
569,1466,https://www.kcbs.us/event/1466/that-barbeque-thang-in-the-sprang,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
570,1468,https://www.kcbs.us/event/1468/muddy-water-bbq-festival,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
571,1537,https://www.kcbs.us/event/1537/south-dakota-bbq-championship,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
572,1560,https://www.kcbs.us/event/1560/18th-annual-mclouth-bbq-blowout,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
573,1582,https://www.kcbs.us/event/1582/variety-childrens-charity-barbecue-bash,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
574,1596,https://www.kcbs.us/event/1596/great-pork-barbeqlossal,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
575,1610,https://www.kcbs.us/event/1610/big-blue-barbeque-championship,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
576,1614,https://www.kcbs.us/event/1614/q-for-the-kids,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
577,1643,https://www.kcbs.us/event/1643/the-art-of-bbq,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
578,1668,https://www.kcbs.us/event/1668/lincolnton-hog-happenin,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
579,1684,https://www.kcbs.us/event/1684/georgia-barbecue-classic,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
580,1727,https://www.kcbs.us/event/1727/brick-street-bbq,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
581,1773,https://www.kcbs.us/event/1773/wild-west-barbecue-showdown,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
582,1803,https://www.kcbs.us/event/1803/bakersfields-biggest-baddest-bbq-championship,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
583,1649,https://www.kcbs.us/event/1649/flat-branch-bar-b-q-in-the-park,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
584,1452,https://www.kcbs.us/event/1452/royal-gorge-holy-smoke-bar-b-que,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
585,1453,https://www.kcbs.us/event/1453/6th-annual-south-central-kansas-masters-bbq-championship,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
586,1506,https://www.kcbs.us/event/1506/raytown-state-championship-bbq-cookoff,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
587,1571,https://www.kcbs.us/event/1571/haleyville-rotary-club-9-1-1-bbq,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
588,1633,https://www.kcbs.us/event/1633/tonganoxie-days-bbq-contest,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
589,1650,https://www.kcbs.us/event/1650/otown-bbq-showdown,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
590,1717,https://www.kcbs.us/event/1717/blue-ridge-barbeque-music-festival,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
591,1794,https://www.kcbs.us/event/1794/a-smokin-good-thang,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
592,1835,https://www.kcbs.us/event/1835/delta-smoke-bbq-contest,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
593,1454,https://www.kcbs.us/event/1454/beltway-bbq-showdown,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
594,1519,https://www.kcbs.us/event/1519/grill-on-the-hill-utah-state-bbq-championship,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
595,1544,https://www.kcbs.us/event/1544/pigs-can-fly-bbq-cook-off,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
596,1597,https://www.kcbs.us/event/1597/2nd-annual-franklin-simpson-fair-bbq-contest,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
597,1634,https://www.kcbs.us/event/1634/smokin-on-the-square,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
598,1651,https://www.kcbs.us/event/1651/brick-city-bbq-blues-cruise,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
599,1678,https://www.kcbs.us/event/1678/state-center-rose-festival-bbq,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
600,1692,https://www.kcbs.us/event/1692/colorado-barbecue-challenge,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
601,1719,https://www.kcbs.us/event/1719/smokin-on-the-river,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
602,1739,https://www.kcbs.us/event/1739/elk-grove-rotary-rib-fest,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
603,1752,https://www.kcbs.us/event/1752/sedalia-lions-mo-blues-bbq,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
604,1594,https://www.kcbs.us/event/1594/rockin-ribfest-2009,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
605,1655,https://www.kcbs.us/event/1655/pig-bowl,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
606,1779,https://www.kcbs.us/event/1779/great-lenexa-barbeque-battle,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
607,1455,https://www.kcbs.us/event/1455/tennessee-state-championship-bbq-cook-off,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
608,1456,https://www.kcbs.us/event/1456/iowa-state-bbq-championship,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
609,1470,https://www.kcbs.us/event/1470/eldons-rockin-bbq-contest,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
610,1665,https://www.kcbs.us/event/1665/boston-hills-bbq-fest,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
611,1689,https://www.kcbs.us/event/1689/the-great-pacific-bbq-festival,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
612,1763,https://www.kcbs.us/event/1763/2009-crossroads-bbq-cookoff,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
613,1797,https://www.kcbs.us/event/1797/auburn-hills-barbecue-cook-off,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
614,1827,https://www.kcbs.us/event/1827/cruising-blues-bbq,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
615,1723,https://www.kcbs.us/event/1723/safeway-barbecue-battle-xvii,2009,6,1,2018-11-17 22:28:02,2018-11-17 22:28:02
616,1430,https://www.kcbs.us/event/1430/i-love-barbecue-festival,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
617,1587,https://www.kcbs.us/event/1587/kiwanis-club-of-durangos-smokin-4th-bbq-shootout,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
618,1718,https://www.kcbs.us/event/1718/squealin-on-the-square,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
619,1826,https://www.kcbs.us/event/1826/way-out-west-bbq-championship,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
620,1842,https://www.kcbs.us/event/1842/i-love-barbecue-junior-world-championship,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
621,1458,https://www.kcbs.us/event/1458/illinois-state-bbq-championship,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
622,1459,https://www.kcbs.us/event/1459/sc-festival-of-discovery,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
623,1516,https://www.kcbs.us/event/1516/loveland-loves-barbecue,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
624,1551,https://www.kcbs.us/event/1551/10th-annual-central-kansas-barbeque-cookoff,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
625,1574,https://www.kcbs.us/event/1574/1st-annual-hay-capital-bbq-cook-off-and-bike-show,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
626,1578,https://www.kcbs.us/event/1578/great-aberdeen-cook-off,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
627,1613,https://www.kcbs.us/event/1613/12th-annual-art-of-barbeque,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
628,1721,https://www.kcbs.us/event/1721/ohio-veteran-barbecue-cook-off,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
629,1726,https://www.kcbs.us/event/1726/2nd-annual-wellsville-bbq-cookoff,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
630,1734,https://www.kcbs.us/event/1734/new-jersey-state-barbecue-championship,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
631,1753,https://www.kcbs.us/event/1753/eagle-days-barbeque-cookoff,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
632,1767,https://www.kcbs.us/event/1767/johnson-county-fair-bar-b-q-cook-off,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
633,1754,https://www.kcbs.us/event/1754/paulys-brew-b-q-throw-down,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
634,1545,https://www.kcbs.us/event/1545/5th-annual-up-hog-wild,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
635,1424,https://www.kcbs.us/event/1424/grillers-cup,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
636,1431,https://www.kcbs.us/event/1431/carolina-foothills-bbq-cook-off,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
637,1471,https://www.kcbs.us/event/1471/que-and-cruz,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
638,1479,https://www.kcbs.us/event/1479/crow-river-bbq-challenge,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
639,1480,https://www.kcbs.us/event/1480/wildblue-barbeque,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
640,1518,https://www.kcbs.us/event/1518/bbqloo-blues-too,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
641,1549,https://www.kcbs.us/event/1549/bordertown-bash,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
642,1630,https://www.kcbs.us/event/1630/smokin-on-the-river,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
643,1681,https://www.kcbs.us/event/1681/riverfest-2009-red-white-que-the-nebraska-state-bbq-championship-and-music-festival,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
644,1690,https://www.kcbs.us/event/1690/anthony-downs-bbq,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
645,1834,https://www.kcbs.us/event/1834/blues-bbq,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
646,1854,https://www.kcbs.us/event/1854/american-bass-anglers-barbeque-cook-off,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
647,1432,https://www.kcbs.us/event/1432/bbq-in-the-park---la-porte-city-lions-club,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
648,1603,https://www.kcbs.us/event/1603/troy-pig-out,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
649,1517,https://www.kcbs.us/event/1517/19th-annual-barbecuebackyard-barbecue-contest,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
650,1539,https://www.kcbs.us/event/1539/18th-annual-boones-lick-trail-bbq-contest,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
651,1561,https://www.kcbs.us/event/1561/smoke-on-the-prairie-bbq-contest,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
652,1624,https://www.kcbs.us/event/1624/monmouth-county-fair-2nd-annual-bbq-state-championship---blues-bbq,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
653,1679,https://www.kcbs.us/event/1679/taste-of-grand-rapids-barbecue-competition,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
654,1682,https://www.kcbs.us/event/1682/up-in-smoke-bbq,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
655,1828,https://www.kcbs.us/event/1828/eagle-county-kcbs-moos-brews-festival,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
656,1863,https://www.kcbs.us/event/1863/whitehorn-cove-marina-2nd-annual-memorial-day-bbq-bash,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
657,1573,https://www.kcbs.us/event/1573/the-harpoon-championships-of-new-england-bbq,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
658,1495,https://www.kcbs.us/event/1495/laurie-hillbilly-bbq,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
659,1572,https://www.kcbs.us/event/1572/dillard-bluegrass-barbeque-festival,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
660,1637,https://www.kcbs.us/event/1637/jasper-strassenfest-barbeque-contest,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
661,1663,https://www.kcbs.us/event/1663/riverside-bbq-classic,2009,7,1,2018-11-17 22:28:03,2018-11-17 22:28:03
